state,zip_code,name,latitude,longitude,category
Scottsdale,85251,Pita House,33.494262,-111.9256488,Greek
Scottsdale,85251,Kona Grill,33.5025088,-111.9290233,American
Scottsdale,85251,Suede,33.5013117,-111.9229643,
Scottsdale,85251,Starbucks,33.5025941,-111.9296765,
Scottsdale,85251,D's Market,33.4903412,-111.9178241,
Scottsdale,85251,Subway,33.4957558,-111.9159147,
Scottsdale,85251,Giligins,33.498177,-111.924959,
Scottsdale,85251,Walmart Supercenter,33.5079966,-111.8915468,
Scottsdale,85251,Walgreens,33.488826,-111.926867,
Scottsdale,85251,Billet Bar,33.4916293,-111.9261636,
Scottsdale,85251,Sphinx Date Co Palm & Pantry,33.4833574,-111.92578,
Scottsdale,85251,Arcadia Farms Cafe,33.494247,-111.92975,American
Scottsdale,85251,Sunflower Market,33.5002977,-111.9176429,
Scottsdale,85251,Jack-In-the Box,33.4952011,-111.9078794,
Scottsdale,85251,Furio,33.4914684,-111.9255835,American
Scottsdale,85251,KFC,33.495197,-111.906939,
Scottsdale,85251,Sugar Bowl Ice Cream Parlor Restaurant,33.4937394,-111.9257485,
Scottsdale,85251,The Coffee Bean & Tea Leaf,33.5033716,-111.9256326,
Scottsdale,85251,Starbucks,33.485759,-111.909357,
Scottsdale,85251,Kazimierz World Wine Bar,33.4995106,-111.9272212,
Scottsdale,85251,Arby's,33.5005657,-111.9179241,
Scottsdale,85251,Original Pancake House,33.502239,-111.9325368,
Scottsdale,85251,Java Me Craze',33.502612,-111.9315649,
Scottsdale,85251,See's Candy Shops,33.5025941,-111.9296765,
Scottsdale,85251,Roaring Fork,33.50869528,-111.9270802,American
Scottsdale,85251,Jamaican Blue,33.4942993,-111.9259041,
Scottsdale,85251,Taco Bell,33.480038,-111.927434,Mexican
Scottsdale,85251,The House of Rice Store,33.4860594,-111.9089023,
Scottsdale,85251,Wetzel's Pretzels,33.5023394,-111.9276841,
Scottsdale,85251,Mulligan's,33.499735,-111.9235067,
Scottsdale,85251,Cactus Food Mart,33.4806834,-111.90713,
Scottsdale,85251,Tokyo Express,33.4892464,-111.9271068,Japanese
Scottsdale,85251,Schlotzsky's,33.4942993,-111.9259041,
Scottsdale,85251,Ranas Shell,33.480023,-111.909402,
Scottsdale,85251,The Blue Moose,33.4922033,-111.9240917,American
Scottsdale,85251,Drift Lounge,33.4999005,-111.9199715,American
Scottsdale,85251,Martini Ranch,33.4994444,-111.9242412,
Scottsdale,85251,Arcadia Fine Wine,33.5070283,-111.9260847,
Scottsdale,85251,Dunkin' Donuts,33.4809956,-111.909292,
Scottsdale,85251,Rocky Mountain Chocolate Factory,33.5025941,-111.9296765,
Scottsdale,85251,Quiznos,33.497888,-111.923117,
Scottsdale,85251,Carlsbad Tavern,33.486829,-111.90851,Mexican
Scottsdale,85251,Zipp's Sports Grill,33.502049,-111.9182798,American
Scottsdale,85251,Prankster's Too,33.4801716,-111.9105545,
Scottsdale,85251,Godiva Chocolatier,33.5025088,-111.9290233,
Scottsdale,85251,Coach House,33.4946362,-111.9299092,
Scottsdale,85251,Acme Bar & Grill,33.497615,-111.927405,
Scottsdale,85251,Karsen's Grill,33.4923961,-111.9248983,American
Scottsdale,85251,TT Roadhouse,33.480803,-111.9345364,
Scottsdale,85251,RA Sushi Bar Restaurant,33.4920368,-111.9259419,Japanese
Scottsdale,85251,Kyoto Japanese Restaurant,33.5002075,-111.9268814,Japanese
Scottsdale,85251,Anderson's Fifth Estate,33.4955785,-111.9331869,
Scottsdale,85251,Chances,33.4987104,-111.9180239,American
Scottsdale,85253,The Coffee Bean & Tea Leaf,33.566247,-111.9257768,
Paradise Valley,85253,Albertsons-Osco,33.5618608,-111.9773884,
Scottsdale,85253,Starbucks,33.5393489,-111.9239084,
Scottsdale,85253,Dirty Dogg Saloon,33.581092,-111.925696,
Paradise Valley,85253,Aj's Purveyor of Fine Foods,33.531397,-111.927212,
Phoenix,85050,The Keg Steakhouse + Bar,33.67526374,-111.9756176,
Paradise Valley,85253,Danny's Gourmet Market,33.5816906,-111.9266332,
Scottsdale,85253,Terroir Wine Pub,33.53922269,-111.9245028,
Scottsdale,85253,Trader Joe's,33.5294368,-111.9275797,
Scottsdale,85258,Village Tavern,33.56622856,-111.9248988,American
Scottsdale,85253,Dairy Queen,33.5796266,-111.9257328,
Scottsdale,85255,Pinnacle Peak General Store,33.699108,-111.893058,American
Scottsdale,85255,Quill Creek Cafe,33.677676,-111.897056,
Scottsdale,85255,Subway,33.7012666,-111.9253026,
Scottsdale,85255,Toyama,33.699087,-111.923733,Japanese
Scottsdale,85255,Village Inn,33.6405431,-111.9256236,American
Scottsdale,85255,Seven Sisters Sweet Shop,33.6728154,-111.9253309,
Scottsdale,85255,Safeway,33.7000912,-111.9229755,
Scottsdale,85254,Arizona Bread Company,33.5826712,-111.929119,
Scottsdale,85257,Papago Brewing,33.4655863,-111.9279622,
Scottsdale,85257,Jamba Juice,33.4787159,-111.9255906,
Scottsdale,85257,Einstein Bros Bagels,33.479244,-111.924736,
Scottsdale,85257,Walgreens,33.464995,-111.910803,
Scottsdale,85257,Arby's,33.4659292,-111.9221167,
Scottsdale,85257,Sonic Drive-In,33.4797345,-111.909476,American
Scottsdale,85257,British Open English Pub & Grill,33.46339228,-111.9270031,
Scottsdale,85257,Playa Bar the,33.4663829,-111.9001166,
Scottsdale,85257,Frys Store,33.4658582,-111.9133738,
Scottsdale,85257,El Dorado Bar and Grill,33.466245,-111.895899,American
Scottsdale,85257,Flicka's Baja Cantina,33.470046,-111.925514,
Scottsdale,85257,Water 'n Ice,33.4787939,-111.9259092,
Scottsdale,85257,Taco Bell,33.46555,-111.91153,Mexican
Scottsdale,85257,HomeTown Buffet,33.4626951,-111.9266225,
Scottsdale,85257,McDonald's,33.479625,-111.926638,
Scottsdale,85257,Jack in the Box,33.4659545,-111.9208174,
Scottsdale,85257,House of Fitness,33.46489334,-111.9168015,
Scottsdale,85257,Dairy Queen,33.4726716,-111.9264432,
Scottsdale,85257,The Longshot Bar & Grill,33.46619,-111.92034,
Scottsdale,85257,Rogue Bar,33.45328702,-111.9260664,
Scottsdale,85257,Starbucks,33.479943,-111.9258361,
Scottsdale,85257,On the Rocks,33.4752925,-111.9254184,
Scottsdale,85257,Albertsons,33.4790013,-111.9245933,
Scottsdale,85257,Water Mart,33.4658587,-111.9137396,
Scottsdale,85257,The Dirty Drummer,33.478805,-111.926652,
Scottsdale,85257,Boston Market,33.4781055,-111.926599,American
Scottsdale,85257,Sam's Market & Liquor,33.4660061,-111.893476,
Scottsdale,85257,French's Meat Shoppe,33.4654569,-111.9112283,
Scottsdale,85257,Subway,33.4787159,-111.9255906,
Scottsdale,85257,Carneceria El Rancho,33.4661264,-111.9175425,
Scottsdale,85257,La Milk Depot,33.4668009,-111.896512,
Scottsdale,85257,Pop the Soda Shop,33.466336,-111.921558,
Scottsdale,85259,Burger King,33.587947,-111.8378272,
Scottsdale,85259,Safeway,33.5868402,-111.8377165,
Scottsdale,85259,Dairy Queen,33.58650906,-111.8387309,
Scottsdale,85259,McDonald's,33.588985,-111.835492,
Scottsdale,85259,The Good Egg - Ancala,33.5869871,-111.8365715,
Scottsdale,85259,Arby's,33.5865658,-111.835417,
Tempe,85281,Cupz Coffee,33.4226468,-111.9348002,
Scottsdale,85259,Subway,33.58770423,-111.8366558,
Scottsdale,85259,Walgreens,33.5901184,-111.8361364,
Scottsdale,85259,Albertsons,33.589023,-111.8338559,
Scottsdale,85259,Grocery Station,33.5866127,-111.8475189,
Phoenix,85048,Chevron,33.30598831,-111.9756317,
Tempe,85281,Einstein Bros Bagels,33.422756,-111.925685,
Tempe,85281,RA Sushi Bar Restaurant,33.4261603,-111.939838,Japanese
Tempe,85281,Four Peaks Brewing Co,33.419568,-111.916097,American
Tempe,85281,Sushi 101 Bar and Grill,33.422274,-111.925947,Japanese
Tempe,85281,McDonald's,33.421866,-111.9100044,
Tempe,85281,Fatburger,33.425938,-111.940346,American
Mesa,85202,Albertsons,33.377553,-111.876147,
Tempe,85281,Cold Stone Creamery,33.3915768,-111.9097345,
Tempe,85281,Bruegger's Bagels,33.4178602,-111.9401301,
Tempe,85281,Food City,33.4148777,-111.9165407,
Tempe,85281,Gordon Biersch Brewery Restaurant,33.425711,-111.94047,American
Tempe,85281,T's Liquor & Convenient Mart,33.4215567,-111.9169322,
Tempe,85282,Baskin-Robbins,33.395691,-111.911473,
Tempe,85281,Bill's Market,33.4151154,-111.8864681,
Tempe,85281,Mill's End Cafe,33.4272015,-111.940205,
Tempe,85281,Coffee Plantation,33.4240085,-111.9401874,
Tempe,85281,Harlow's Cafe,33.4218047,-111.9533039,American
Tempe,85282,Walgreens,33.3924711,-111.9098443,
Tempe,85281,Dunkin' Donuts,33.42183,-111.960264,
Tempe,85281,Maloney's On Campus,33.421314,-111.924319,American
Tempe,85281,Haji-Baba International Food,33.4143666,-111.8945678,
Scottsdale,85257,One Stop Nutrition,33.45550555,-111.9259858,
Tempe,85281,International House of Pancakes,33.4143794,-111.9359999,American
Tempe,85281,Whataburger,33.4131245,-111.926694,American
Tempe,85281,Library Bar & Grill,33.4253394,-111.9398532,American
Tempe,85281,Rula Bula,33.426355,-111.939806,Irish
Tempe,85281,Star Liquor & Convenience,33.445948,-111.9255424,
Tempe,85281,Jim's Coney Island Cafe,33.4486235,-111.9268431,
Tempe,85281,Philly's Sports Bar & Grill,33.4497074,-111.9269618,American
Tempe,85281,Mill Cue Club,33.4239428,-111.939864,
Tempe,85281,Red Sea Hookah Lounge,33.421147,-111.925352,
Tempe,85281,QuikTrip,33.421538,-111.97021,
Tempe,85281,Big Fish Pub,33.4224569,-111.9029849,
Tempe,85281,Starbucks,33.425711,-111.94047,
Tempe,85281,Jerry's Liquors,33.4154085,-111.9261843,
Tempe,85281,Arai Pastry,33.421661,-111.960503,
Tempe,85281,Coyote Coffee Equipment,33.422127,-111.8980176,
Tempe,85281,Sting 'N' Linger Salsa Company,33.4274075,-111.9071099,
Tempe,85281,Stray Cat Bar & Grill,33.4216347,-111.8858437,American
Tempe,85281,Crazy Fish & 202 Sushi,33.4369884,-111.9269769,Japanese
Tempe,85281,Liquor Express,33.414851,-111.912055,
Tempe,85281,Venezia Bakery,33.4280294,-111.8936083,
Tempe,85281,Fat Tuesday,33.4240085,-111.9401874,American
Tempe,85281,Top's Liquor,33.421657,-111.944749,
Tempe,85281,Yvonne's Cafe,33.42141296,-111.9671705,American
Tempe,85281,Munch A Mania,33.422576,-111.896271,
Tempe,85281,Shell Station,33.421589,-111.961721,
Tempe,85281,Fujiya Market,33.4214418,-111.9600488,Japanese
Tempe,85281,Margarita Rocks,33.4266418,-111.9413008,
Tempe,85282,Gentle Strength Cooperative,33.3928746,-111.9376983,
Tempe,85281,Sunshine Convenience Mart,33.421591,-111.883266,
Tempe,85281,Trailer Park Restaurant,33.4203823,-111.9234617,Mexican
Tempe,85281,Sun Stop Liquor,33.4152426,-111.9196665,
Tempe,85281,Caffe Boa,33.426651,-111.940428,Italian
Tempe,85281,India Plaza,33.4150352,-111.9050998,
Tempe,85281,Casey Moore's Oyster House,33.42092,-111.943271,Irish
Tempe,85281,Subway,33.443466,-111.926818,
Tempe,85283,The Derby Grill & Pub,33.362944,-111.927821,
Tempe,85283,Food City,33.3779078,-111.9504896,
Tempe,85283,Baseline Sports Bar,33.3778109,-111.9371266,American
Tempe,85283,QuikTrip,33.3784372,-111.9264094,
Tempe,85283,Wendy's,33.3781112,-111.9610283,
Tempe,85283,Taco Bell,33.363644,-111.911042,Mexican
Tempe,85283,Einstein Bros Bagels,33.364213,-111.911785,
Tempe,85283,Burger King,33.3631806,-111.9291133,
Tempe,85283,Walgreens,33.3782441,-111.9531778,
Guadalupe,85283,Mercado Mexico,33.3720573,-111.9631837,
Tempe,85283,Dairy Queen,33.35001013,-111.9290614,
Tempe,85283,The Woodshed,33.37823,-111.9399985,
Tempe,85283,Starbucks,33.3628465,-111.9106619,
Tempe,85283,Trader Joe's,33.3620529,-111.9126619,
Tempe,85283,P.croissants,33.3500187,-111.9299298,
Tempe,85283,Popeye's,33.3778361,-111.9646214,
Tempe,85283,McDonald's,33.3779103,-111.9618375,
Gilbert,85297,Walgreens,33.2670732,-111.6868891,
Gilbert,85297,Albertsons,33.2655002,-111.6878896,
Gilbert,85297,McDonald's,33.2669731,-111.68752,
Phoenix,85040,Donut Central,33.3929479,-112.072993,
Glendale,85301,QuikTrip,33.5260825,-112.1709445,
Avondale,85323,Waterworks Water & Ice,33.49236228,-112.2890821,
Glendale,85301,La Purisima Bakery,33.5381159,-112.1570479,
Glendale,85301,Carniceria Zamora,33.527333,-112.152022,
Glendale,85301,Sonic Drive-In,33.538431,-112.1987305,American
Glendale,85301,McDonald's,33.524453,-112.186745,
Glendale,85301,El Pollo Loco,33.5231438,-112.1529341,Mexican
Glendale,85301,Cerreta Fine Chocolates,33.5381795,-112.1742534,
Scottsdale,85250,Cookies by Design,33.5238949,-111.8988895,
Glendale,85301,Cristal's Bakery & Mexican Food,33.5387592,-112.1977171,Mexican
Glendale,85301,La Fama Mexican Bakery,33.5385726,-112.1737276,
Glendale,85301,Circle K Stores,33.545447,-112.1686024,
Glendale,85301,Hooper's Pub,33.5530939,-112.1698408,
Glendale,85301,Max's Restaurant & Sports Bar,33.535314,-112.15942,American
Glendale,85301,The Corporate Cafe,33.517631,-112.168184,American
Glendale,85301,Kiss the Cook Restaurant,33.538071,-112.165622,
Sun City,85351,Safeway,33.638622,-112.2920652,
Glendale,85303,Fry's Marketplace,33.5251,-112.204292,
Glendale,85305,Walgreens,33.5370024,-112.2380991,
Glendale,85305,Walmart Supercenter,33.5103025,-112.2670102,
Glendale,85305,Hickman's Egg Ranch,33.544421,-112.254646,
Glendale,85305,McDonald's,33.537045,-112.239002,
Glendale,85307,Taco Bell,33.5361,-112.35793,Mexican
Glendale,85307,Jack-In-the Box,33.5369311,-112.3574219,American
Glendale,85307,McDonald's,33.537836,-112.358263,
Glendale,85307,Starbucks,33.539416,-112.356752,
Avondale,85323,Wendy's,33.4573093,-112.2726754,
Avondale,85392,Dairy Queen,33.4919036,-112.2901631,
Avondale,85392,Taco Bell,33.49332,-112.29152,Mexican
Avondale,85392,Walgreens,33.4930125,-112.2910074,
Avondale,85323,McDonald's,33.493054,-112.289686,
Goodyear,85338,QuikTrip,33.4524996,-112.3420012,
Avondale,85323,Sam's Club,33.452041,-112.339177,
Avondale,85323,Starbucks,33.430535,-112.345359,
Avondale,85323,IHOP,33.456347,-112.3403335,
Avondale,85323,Church's Chicken,33.4430156,-112.3492682,
Avondale,85323,Sonic Drive-In,33.4413816,-112.349511,American
Avondale,85323,Whataburger,33.44937897,-112.3422394,American
Avondale,85323,Cold Stone Creamery,33.4646918,-112.2795863,
Avondale,85323,Lighthouse Sports Bar,33.4931249,-112.3248003,American
Avondale,85392,Jack in the Box,33.461223,-112.3404381,
Cave Creek,85331,Spur Cross Bed and Breakfast,33.8250235,-111.9407498,
Cave Creek,85331,Suzanne's Hot Stuff,33.8314777,-111.945564,
Cave Creek,85331,Wagon Wheel,33.8166182,-111.9543192,
Cave Creek,85331,Satisfied Frog,33.829967,-111.932838,
Cave Creek,85331,Oak's Diner & Flapjacks,33.8319615,-111.9471619,
Cave Creek,85331,Subway,33.7577018,-111.9916814,
Cave Creek,85331,Safeway,33.7577018,-111.9916814,
Cave Creek,85331,Fry's & Fry's Marketplace,33.797531,-111.976648,
Cave Creek,85331,Starbucks,33.797531,-111.976648,
Cave Creek,85331,Wendy's,33.797531,-111.976648,
Scottsdale,85262,Albertsons,33.79831314,-111.929718,
El Mirage,85335,Walgreens,33.6221684,-112.3420508,
Gila Bend,85337,Dairy Queen,32.9487058,-112.7100655,
Gila Bend,85337,Bill Henry's Texaco Food Mart,32.9467263,-112.7201835,
Laveen,85339,The Spurr Lounge,33.377151,-112.1783776,
Peoria,85345,Arby's,33.5780876,-112.2553326,
Peoria,85345,Carl's Jr,33.5949669,-112.220768,
Peoria,85345,Sonic Drive-In,33.5843528,-112.2377074,American
Peoria,85345,Gallagher's Food & Fun,33.582685,-112.204254,American
Peoria,85345,Dairy Queen,33.5806871,-112.2504014,
Peoria,85345,Jack In the Box,33.56683,-112.253899,
Peoria,85345,Dennys,33.588462,-112.246566,American
Peoria,85345,Filiberto's Mexican Food,33.588805,-112.246941,Mexican
Glendale,85305,Quiznos,33.5521881,-112.2579148,
Peoria,85345,Taco Bell,33.581628,-112.203999,Mexican
Peoria,85345,Q Bar and Grill,33.568103,-112.203388,American
Glendale,85302,Marino's Cocktail Lounge,33.5821874,-112.2013527,
Peoria,85345,McDonald's,33.583709,-112.203243,
Peoria,85345,Neighbors,33.582001,-112.221246,
Peoria,85345,Enoch's Sports Lounge,33.582685,-112.204254,
Peoria,85345,Der Kaffee Kuchen,33.5803756,-112.2704165,
Peoria,85345,K-May Donuts and Bagels,33.5774807,-112.2342471,
Peoria,85345,Brothers Family Restaurant,33.581867,-112.241596,
Peoria,85345,Wendy's,33.5812472,-112.2359434,
Peoria,85345,Deli Sports Bar,33.5799293,-112.2658688,
Sun City,85351,New York West Pastry & Bake Shop,33.59869608,-112.2775054,
Sun City,85351,Subway,33.6015186,-112.2894501,
Sun City,85351,Coco's Family Restaurant,33.599354,-112.280345,American
Sun City,85351,Bobbie's Cafe of Sun City,33.6234904,-112.2699736,
Sun City,85351,KFC,33.6022026,-112.2895466,
Avondale,85392,Walgreens,33.4650045,-112.2906297,
Tolleson,85353,Jack in the Box,33.4644193,-112.2385453,
Tolleson,85353,Sysco Food Services of Arizona,33.441738,-112.23174,
Sun City West,85375,Garden Cafe,33.6561365,-112.3520103,
Carefree,85377,Bashas' ,33.820937,-111.9228454,
Carefree,85377,Black Mountain Coffee Shop,33.825903,-111.924377,
Peoria,85381,Bashas' ,33.6110872,-112.222223,
Peoria,85381,Sushi Yuki,33.608516,-112.238379,
Peoria,85381,Popeye's,33.6094739,-112.2381255,
Peoria,85381,Subway,33.5944209,-112.221383,
Peoria,85381,Quiktrip,33.609227,-112.249845,
Peoria,85381,Starbucks,33.6105,-112.220408,
Peoria,85381,KFC,33.6099821,-112.2211835,
Boulder City,89005,Roberto's Taco Shop,35.968189,-114.857382,Mexican
Boulder City,89005,Taco Bell,35.969391,-114.855253,Mexican
Boulder City,89005,Boulder Bean,35.9686507,-114.8571557,
Las Vegas,89119,Seoul Market,36.1006803,-115.1278021,Korean
Henderson,89015,Smith's Food & Drug Centers,36.0268565,-114.9656231,
Henderson,89011,McDonalds,36.06531537,-115.0129964,
Henderson,89015,Wendy's,36.0345735,-115.0014549,
Henderson,89015,Jack In the Box,36.036819,-114.977853,
Henderson,89015,Paradise Shell,35.9940179,-114.933927,
Henderson,89015,Los Compadres Meat Market #3,36.0336673,-114.9751318,
Henderson,89015,Johnny Mac's,36.02668319,-114.964889,Italian
Henderson,89015,7-Eleven,36.0129133,-114.9543473,
Henderson,89015,Walmart Supercenter,36.0389627,-114.9774999,
Henderson,89015,Arby's,36.0361819,-114.977137,
Henderson,89015,Tempting Treasures by Jan,36.0349535,-114.9857142,
Henderson,89015,Wendy's,36.0353179,-114.976074,
Henderson,89015,McDonald's,36.013182,-114.962738,
Henderson,89015,Sonic Drive-In,36.03648,-114.977473,American
Henderson,89015,Omelet House,36.0427823,-114.9846324,
Henderson,89015,Hot Dog Heaven,36.03830997,-114.9834515,Italian
Henderson,89015,KFC,36.01188,-114.96382,
Henderson,89015,Walgreens,36.0146749,-114.952048,
Henderson,89015,Burger King,36.03183591,-114.9723447,
Henderson,89015,Coo Coo's Gourmet Coffee Cafe,36.033107,-114.985419,
Henderson,89015,Friendly Donut House,36.02649122,-114.9647019,
North Las Vegas,89031,Kavanaugh's Irish Pub and Grill,36.2618847,-115.1841124,
North Las Vegas,89031,Smith's Food & Drug Centers,36.2604119,-115.1550122,
North Las Vegas,89031,Northstar Bar & Grill,36.254107,-115.1528158,American
North Las Vegas,89031,Scoundrels Pub,36.247427,-115.153447,
North Las Vegas,89031,Korner Store-Deli & Car Wash,36.247427,-115.153447,
North Las Vegas,89031,McDonald's,36.2619318,-115.1794648,
Las Vegas,89119,Applebee's,36.057545,-115.1450717,American
Las Vegas,89134,Einstein Bros Bagels,36.19192859,-115.3051198,
Las Vegas,89101,La Bonita Grocery,36.1646345,-115.1165321,
Las Vegas,89101,Pump N Snack,36.172375,-115.138204,
Las Vegas,89101,Binion's Hotel & Casino,36.171235,-115.144061,American
Las Vegas,89101,Stateside Lounge,36.1813209,-115.1342162,
Las Vegas,89101,Fremont Family Market and Deli,36.1661467,-115.133754,
Las Vegas,89101,El Gaucho Lucas Cafe,36.1679528,-115.1442646,
Las Vegas,89101,Winchell's Donut House,36.1694984,-115.116109,
Las Vegas,89101,Bunkhouse Saloon,36.16577911,-115.1345367,
Las Vegas,89101,Atomic Liquor Store and Bar,36.166881,-115.1355071,
Las Vegas,89101,Walgreens,36.1695131,-115.1417626,
Las Vegas,89101,5th Avenue Pub & Restaurant,36.159215,-115.146147,
Las Vegas,89101,La Bayou Casino,36.17115,-115.145849,American
Las Vegas,89101,Las Vegas Jerkys,36.172231,-115.1455,
Las Vegas,89101,Sister's Oriental Market & Video,36.1625404,-115.1256092,
Las Vegas,89101,Ogden Mart,36.1688456,-115.1362475,
Las Vegas,89101,The Beef Jerky Store,36.170594,-115.142253,
Las Vegas,89101,Vegas 808,36.1727435,-115.1455849,
Las Vegas,89101,Anderson Dairy,36.1847649,-115.1321839,
Las Vegas,89101,Roberto's Taco Shop,36.186453,-115.116566,Mexican
Las Vegas,89101,Starbucks,36.1669426,-115.1439972,
Las Vegas,89103,Subway,36.1144231,-115.2250385,
Las Vegas,89103,Starbucks,36.116075,-115.242475,
Las Vegas,89103,Taco Bell,36.099964,-115.224125,Mexican
Las Vegas,89103,My Buddy's Greek Cafe,36.122985,-115.22429,Greek
Las Vegas,89103,Byblos Cafe & Pastries,36.114821,-115.206845,
Las Vegas,89103,Jack In the Box,36.11491,-115.242659,
Las Vegas,89103,Josette's Bistro,36.114935,-115.209737,French
Las Vegas,89103,The Emergency Room Lounge,36.11274,-115.21134,
Las Vegas,89103,Light Las Vegas,36.119239,-115.208639,
Las Vegas,89103,McMullan's Irish Pub,36.1016356,-115.2044461,Irish
Las Vegas,89103,Los Compadres Meat Market,36.12296145,-115.2085036,Mexican
Las Vegas,89103,Japan Mini Mart,36.1154166,-115.2002941,
Las Vegas,89103,Wendy's,36.1151551,-115.2019773,
Las Vegas,89103,La Mexicana Bakery & Deli,36.123033,-115.208765,Mexican
